company_name,industry,website,phone,address,city,country,postal_code,assigned_to,status
Морозов Инкорпорэйтед,Manufacturing,oao.info,+7 584 618 0276,"наб. Ясная, д. 64 к. 49",г. Дубна,Сингапур,711544,965b53bb-ac36-4a1e-b5a3-d8c9c08f9cd5,Lead
Группа М.Видео-Эльдорадо,Finance,oao.info,83260411779,"пр. Индустриальный, д. 995",д. Можга,Сент-Китс и Невис,962914,55831d9f-80fa-4219-8936-169701c7c63f,Inactive
Трансбункер,Finance,zao.com,+7 010 542 02 90,"ш. Ленина, д. 3 стр. 6/9",г. Кяхта,Эритрея,141843,3df544ee-ef38-491e-b237-d3921209c32d,Active
АО «Владимирова Андреев»,IT,zao.ru,+7 883 261 93 22,"пр. Чапаева, д. 395",клх Ярославль,Оман,762435,29c4e5b4-870c-4dc2-94dc-90d105c2646f,Prospect
АО «Некрасова Власова»,Education,kondratev.org,+7 837 302 0313,"алл. Флотская, д. 3/2 к. 7",ст. Дудинка,Исландия,748439,7561b1b9-7686-44c4-a825-a8ecc03a8846,Inactive
Субботин Лимитед,Healthcare,rao.ru,8 (465) 256-8558,"пр. Проточный, д. 3/9 к. 5",г. Стрежевой,ОАЭ,311232,7bf11402-e5e0-4cab-a418-4e067bc84d73,Prospect
ООО «Кабанов-Лыткин»,Finance,ooo.org,8 (082) 461-9906,"ш. Ручейное, д. 743 стр. 7",к. Армавир,Марокко,504555,325c131a-588b-4271-b9f5-fbdec9088e86,Inactive
ОАО «Воробьев-Селиверстов»,Healthcare,ao.com,+79095709963,"ул. Орловская, д. 460 стр. 4/6",г. Нязепетровск,Индия,106770,794dbefb-a466-470d-959e-8e2c02bd597e,Prospect
Еврохим,Construction,rosselhozbank.ru,83384743696,"ул. Ватутина, д. 889 стр. 3",п. Ульяновск,Гвинея-Бисау,501790,6947260c-8113-496b-aa6a-528b3c7a69ed,Prospect
Колесникова Лимитед,Education,ao.ru,8 978 005 72 53,"ул. Тракторная, д. 25",д. Аргаяш,Норвегия,930945,11b9ed5e-c564-4821-8fdf-24e74ddac8e4,Active
ОАО «Суханова-Корнилов»,Retail,rao.ru,89918240019,"бул. Станционный, д. 6/2",ст. Южноуральск,Малайзия,131391,3e9022dd-b918-46b3-ab4f-9efd05103ede,Customer
ЗАО «Исакова»,Construction,ip.com,+7 744 145 8844,"бул. Щербакова, д. 96 к. 5",клх Чермоз,Гвинея-Бисау,091796,b58493e1-64c4-4b7d-a8c0-7b82a2e7e34f,Prospect
РАО «Лаврентьева-Лыткина»,Finance,npo.org,85744882538,"бул. Амурский, д. 8 к. 3/2",г. Белореченск,Панама,498028,1b44d709-080b-4e82-b79c-df885f6afe45,Prospect
ООО «Матвеев Колесникова»,Construction,zhukov.com,86878746948,"бул. Омский, д. 787",клх Кировск (Ленин.),Греция,215922,7cd970bd-f26d-4eb1-824b-7d1434283ed5,Inactive
Группа компаний ПИК,Finance,ip.ru,+73795926989,"бул. Ломоносова, д. 7",клх Кижи,Канада,993772,eb0a1c2e-42c7-4639-8210-0e3ba0085334,Inactive
ОАО «Николаева-Лихачева»,Education,oao.biz,+7 054 493 31 48,"ул. Щербакова, д. 247 стр. 4",клх Верхотурье,Мадагаскар,979396,14b5e31e-0aa4-4f3e-bfa7-d485db25ba92,Customer
Петухова Лимитед,Finance,oao.com,+7 154 721 6825,"алл. Союзная, д. 559",п. Кинешма,Латвия,413919,4ef9fd3a-08f7-4c90-9eef-34527be291ed,Lead
ООО «Абрамов»,Retail,yamal.biz,8 (563) 708-45-09,"ул. Куйбышева, д. 304 к. 18",клх Бронницы,Германия,132103,93e66f75-0414-4a9d-9f0f-30430164cd9f,Inactive
Ефремов Лтд,Finance,npo.org,+74849941333,"алл. Верхняя, д. 868 стр. 5",г. Хатанга,Марокко,424292,d8a2cd48-bda6-47b3-a867-2bc692a26170,Customer
ЗАО «Кудрявцева-Герасимова»,IT,ooo.com,82535450385,"пр. Подлесный, д. 471 стр. 9/7",с. Мураши,Швеция,549366,dc9e0288-06ba-42eb-afbd-675943c899bf,Customer
РАО «Тимофеев-Бобылев»,Finance,rao.org,+7 095 160 51 28,"алл. Коммунальная, д. 34 к. 3/6",п. Златоуст,Киргизия,980554,9e85d7a8-c29f-424d-a55f-f99558941138,Lead
Объединенные кондитеры,Manufacturing,artemev.edu,8 (872) 451-9919,"бул. Прохладный, д. 6/7 стр. 8",ст. Суздаль,Науру,037265,c960f9ba-10d9-46c2-8a4e-5ae5bc151e03,Inactive
Такеда Фармасьютикалс (Takeda Pharmaceutical),IT,npo.com,+70719889822,"ш. Моховое, д. 177 к. 78",д. Кудымкар,Иран,390394,ca44ac27-48af-450c-af9a-00ba0adb27bc,Inactive
ИП «Уварова-Хохлова»,Retail,npo.biz,+7 632 001 26 29,"наб. Транспортная, д. 968 стр. 4",д. Тамбей,Судан,826680,879ba248-8c93-4286-a041-61fbcb231654,Active
"ИП «Игнатова, Морозов и Силин»",Construction,nizhfarm.biz,8 726 549 06 07,"пр. Сенной, д. 7",к. Оленек,Маршалловы Острова,604764,368d3ee7-f522-49f6-bb27-b7db27b50ae8,Prospect
АльфаСтрахование,Finance,ip.org,8 (860) 343-64-86,"алл. Сахалинская, д. 722",с. Выборг,Лаос,400698,4214b9aa-5418-4464-8fd6-da4b825775c8,Active
ОАО «Мамонтов»,Construction,ip.ru,+7 739 759 7094,"бул. Новый, д. 6/9 к. 787",г. Белореченск,Кипр,765323,e1309fe8-5cb1-494d-94cb-2fdfc5af3569,Prospect
Селиверстова Инк,IT,lobanov.edu,8 (032) 620-1904,"наб. Ленинская, д. 5/5 стр. 2/6",клх Белогорск (Амур.),Андорра,570822,7f8e182e-60c1-410f-84d7-69837e3aec81,Inactive
"ЗАО «Шилова, Петухова и Хохлова»",Education,zao.edu,85762040644,"ул. Ягодная, д. 2/4",с. Игарка,Бахрейн,835008,b1163058-cc02-4a51-9e89-5c72d25303e7,Lead
НПО «Абрамов»,Construction,oao.com,8 029 410 7953,"алл. Лесозаводская, д. 18 к. 8/9",г. Апшеронск,Куба,852410,dfd5582c-a764-40da-9723-cee761b1c2bf,Active
Группа М.Видео-Эльдорадо,IT,rao.com,83875196304,"пр. Курганный, д. 40",ст. Славянск-на-Кубани,Сербия,194862,4d70040f-0d60-4614-a746-7db726e2784d,Active
РАО «Громов-Крылов»,Education,rao.biz,8 695 334 7902,"пер. Правды, д. 6/4 стр. 493",к. Кириши,Кирибати,835350,58ee0534-1093-4127-b709-7d91216eba3c,Prospect
"НПО «Панфилов, Коновалова и Гришин»",Construction,krilov.info,+7 087 466 2045,"ш. 9 Января, д. 7/1 стр. 18",с. Холмск,Саудовская Аравия,182369,12f7ff06-a453-43fc-9110-ce3278745322,Lead
НПО «Доронина»,IT,rao.info,+7 453 693 6210,"пр. Морозова, д. 42",г. Бавлы,Кувейт,610052,16703834-7bbf-4ad5-a671-01d836562c29,Inactive
РАО «Лапина Лыткина»,Finance,rao.edu,8 (472) 950-9312,"пр. Боровой, д. 8 стр. 6",г. Азов (Рост.),Мальта,662700,e9e8c66d-cd8f-4d7f-a203-ff24e1191301,Customer
Беспалова Групп,Healthcare,oao.com,+7 (036) 478-7467,"ул. Щорса, д. 51",п. Малоярославец,Чад,592525,460fc598-0880-4fb7-9fa0-80e48bb0b699,Active
АО «Моисеев Лаврентьева»,Manufacturing,npo.net,8 (073) 827-66-88,"пр. Веселый, д. 4",ст. Радужный,Чили,380389,c7d53e27-7e7d-44d7-9cae-ba10507b4a2c,Active
РАО «Савельева-Романова»,Manufacturing,ip.edu,+7 887 298 2196,"алл. Коммунаров, д. 348 стр. 605",д. Апшеронск,Бруней,843992,e65ffab7-21fc-4fd9-90f8-71052d07609b,Inactive
ИП «Сидорова-Юдин»,Healthcare,ooo.biz,83309333928,"пр. Таманский, д. 360 стр. 4/5",к. Павловская,Киргизия,223197,90ea4d6b-8cdc-4438-b76c-4dc358b81977,Lead
ОАО «Наумов»,Healthcare,burov.net,+7 (151) 093-38-81,"бул. Водников, д. 220",к. Курск,Мальта,036712,9b7fa67f-8c9b-4845-ad3f-46cb738c60ae,Customer
"НПО «Григорьева, Меркушева и Соловьев»",Construction,rao.net,8 279 357 94 95,"алл. Портовая, д. 6 к. 7/7",к. Гудермес,Молдавия,998433,3ea3a9ae-b1fb-480d-9013-e408d01445b6,Customer
РАО «Юдина Гурьева»,Education,media.edu,8 (466) 511-6980,"бул. Подлесный, д. 2/6 к. 44",к. Архангельск,Бангладеш,209688,349d71a3-0288-4d63-900d-cc26f59fda9b,Prospect
"АО «Дементьева, Комарова и Цветков»",Finance,oao.edu,82065713603,"ш. Геологов, д. 66 стр. 5/2",клх Ногинск (Моск.),Исландия,288736,4d6b7784-6007-43d5-890e-515fbd7fde54,Prospect
ЗАО «Устинова-Лаврентьев»,Education,lobanov.biz,8 259 639 69 48,"наб. Деповская, д. 5 к. 2/8",с. Серпухов,Антигуа и Барбуда,485500,b28ef631-d990-4fc4-a5f3-eb5e5243c3ed,Lead
ОАО «Кулагина»,IT,zueva.biz,87861647731,"ш. Молодежное, д. 38 к. 231",д. Новосибирск,Бенин,361912,ad23591e-56f6-4a38-9af7-4d2ca6d30674,Customer
Брагин Инк,IT,drozdov.org,87572468481,"пр. Тихий, д. 50 стр. 99",г. Северодвинск,Финляндия,071599,04b2fe99-2527-459f-9be7-de6cd79f0ffd,Inactive
"ИП «Григорьев, Смирнова и Савельева»",Finance,rao.net,8 (046) 789-8217,"ш. Горняцкое, д. 64 стр. 62",п. Алдан,Белиз,107493,1622602b-0972-4462-bb5c-300c37122c33,Inactive
Хохлов Лтд,Finance,shashkova.ru,8 (639) 315-93-58,"алл. Овражная, д. 9",ст. Кабанск,Нидерланды,306703,f9b060ac-6a44-444f-9175-b3f64912729e,Inactive
"ООО «Мухина, Зайцев и Архипов»",Manufacturing,oao.org,8 (377) 570-36-19,"ул. Трудовая, д. 9/8 стр. 4",д. Калач,Джибути,618932,46e13e03-81bc-4a20-9916-4eb73e46da2c,Lead
Октоблу (Decathlon),Finance,shell.ru,+7 (225) 452-4545,"алл. Воронежская, д. 866 к. 720",п. Губкин,Кот-д’Ивуар,062187,a7fcbc70-3a97-49ad-becc-913734acedf4,Active
ЗАО «Осипов Аксенов»,Retail,ooo.com,8 900 610 6064,"алл. Дачная, д. 185 к. 90",ст. Псебай,Тунис,045358,1a56afba-2e72-486e-80f3-8c92ee290de2,Prospect
САМ-МБ,IT,katerpillar.ru,8 (252) 431-9537,"бул. Авиационный, д. 2",г. Беслан,Кувейт,628541,39cb32a4-89c2-4c95-8035-724ff86b63a8,Lead
ЗАО «Емельянов Ермаков»,Education,oao.com,8 (100) 054-04-67,"бул. Западный, д. 2",к. Бирск,Испания,041550,f1b64cc4-4c4d-4246-b24d-e2d9f6c26df4,Prospect
ЗАО «Павлов Константинов»,Retail,oao.net,8 (302) 234-67-68,"ш. Южное, д. 42 к. 2/1",п. Анива,Танзания,794578,3693391f-9bee-4b45-ba0d-4c62023eb464,Inactive
Пономарева Групп,Retail,kompanija.info,+7 (613) 056-75-62,"пер. Добролюбова, д. 8/4 стр. 102",д. Сеймчан,Коморы,597143,b7fe6a68-2585-41dd-9b3f-3094d8580661,Active
ЗАО «Веселов Вишняков»,Education,oao.edu,88126049128,"бул. Папанина, д. 4 к. 80",клх Рыбинск,КНДР,227426,a2872f19-98ac-4935-b757-8db0c2e27d35,Inactive
ООО «Николаев-Доронина»,Manufacturing,ip.org,8 061 162 2645,"наб. Мая 1, д. 6 к. 3/2",с. Сухиничи,Зимбабве,858081,44cca673-8813-4b03-b159-2aa3e3fc29b4,Active
РАО «Ефимова-Фролова»,Retail,mezhdunarodni.info,8 434 737 7982,"наб. Степная, д. 6/9 к. 1",п. Чегем,Египет,714857,2c089c73-f755-4021-98b1-bbebb516c434,Inactive
ООО «Белозеров Мартынова»,Finance,transneft.ru,+7 (934) 709-5608,"пер. Кузнецкий, д. 2 стр. 175",ст. Приозерск,Кабо-Верде,898729,16b71085-a6a3-44bd-ab79-7968a986f42f,Prospect
ИП «Беляев»,Retail,ao.net,8 (185) 285-0372,"пр. Пирогова, д. 3/4 стр. 7",д. Норильск,Гондурас,911312,45145389-6b71-4f9c-854a-b64d26b7ec1e,Customer
ЗАО «Сазонов-Шубина»,IT,oao.biz,+7 (188) 716-09-36,"бул. Свободы, д. 7 к. 2",к. Карачаевск,Того,520335,625a0ce0-8b27-4caf-b4b5-4c4235f16d8f,Lead
РАО «Комаров-Кулагина»,Education,gordeeva.edu,+75260866944,"наб. 50 лет Октября, д. 298 стр. 8/6",с. Волхов,Куба,726674,c56824a1-ccae-47b2-93ee-ac9c95e09e68,Customer
ГКНПЦ им. М.В.Хруничева,Education,ip.org,8 956 746 6046,"ш. Лазо, д. 226",г. Дудинка,Словакия,171633,ac7bb49c-ba02-472d-8a36-b8cf6523d36a,Active
"ЗАО «Моисеев, Коновалов и Белозерова»",Education,zao.biz,+7 (529) 023-6544,"пер. Троицкий, д. 7",ст. Сыктывкар,Соломоновы Острова,644251,9b49c1b2-c0dc-40e0-854c-267bb1ee48e6,Inactive
Кудряшов Инк,Finance,ip.com,8 (177) 798-2398,"ул. Ореховая, д. 5",с. Волхов,Парагвай,643907,b30704a1-84bc-4f47-bd27-d41d3574c707,Prospect
РАО «Дьячкова Лебедев»,Education,oao.org,+7 (355) 759-67-60,"пер. Горняцкий, д. 2 стр. 758",к. Завьялиха,Германия,104213,06f75e84-2ac0-4ee2-a2fd-f489f84c4b4b,Inactive
Байер,Education,rosbank.ru,+7 (660) 078-5337,"алл. 1 Мая, д. 502",д. Якша,Науру,830053,7a45683f-6154-4dea-b596-e683c79b8946,Lead
Мерида,Manufacturing,ooo.biz,8 (895) 033-2765,"пер. Черняховского, д. 78 к. 93",к. Мелеуз,Финляндия,130014,3958829a-0ba5-45d9-8368-e73a7945cfbe,Active
РАО «Беляев Лазарев»,Retail,mjasnikov.org,8 (938) 477-7629,"пер. Ульяновский, д. 471 к. 96",д. Белореченск,Таджикистан,607467,c77af161-3415-49f0-ac9f-fcb4f08ddc4c,Inactive
ООО «Дьячкова Овчинникова»,Education,ip.edu,+76450351208,"пер. Гастелло, д. 34",с. Амдерма,Украина,805351,31ea25ad-8f3c-4b5a-9f93-5111f6c40426,Active
Рыбакова Инк,Education,rao.biz,+7 (361) 181-9987,"алл. Краснодарская, д. 85 к. 7",с. Камышлов,Папуа,101538,e93da248-ee16-4d25-84e5-d62263149741,Customer
"НПО «Жукова, Филатова и Титова»",Construction,ao.ru,+74276731621,"алл. Центральная, д. 7 стр. 883",клх Кудымкар,Катар,536610,bf72fc15-77dd-47e9-96d2-131d1f2f3b07,Lead
Сысоев Лимитед,Construction,toota.net,8 (293) 299-45-05,"пр. Приморский, д. 6 стр. 1",клх Александровск,Науру,691829,a91820e5-d42f-453c-870b-d8a568a8d4f6,Inactive
ОАО «Нестерова-Самойлов»,IT,ooo.org,8 (377) 727-33-19,"пер. Ильича, д. 1/3 стр. 588",д. Гремячинск (Перм.),Сербия,534097,d4f6198d-198f-48ae-aa40-cefc34aa224c,Inactive
ЗАО «Константинов-Абрамова»,Education,zao.com,+7 (909) 968-48-58,"бул. Отрадный, д. 1/7",п. Приозерск,Оман,987045,48e7fc62-76ed-4d37-b05f-e9b74bbe27f4,Customer
Тетерина Лимитед,Construction,rao.biz,8 252 147 8466,"ул. Беляева, д. 56 стр. 6/2",с. Апшеронск,Эфиопия,799158,188604e3-ad90-4091-b4bf-5289fa54ba73,Lead
ЗАО «Никитин Афанасьева»,Construction,npo.edu,8 780 078 22 75,"пер. Труда, д. 9/3 к. 19",ст. Северодвинск,Уругвай,249782,8ce7bf2e-1d72-427f-ae93-9875ac8da764,Active
ООО «Щукина Брагина»,Manufacturing,oao.org,+7 (691) 017-9938,"алл. Северная, д. 2",ст. Мелеуз,Тувалу,338953,3a78fe6a-d092-400a-95a2-b8cda22636ee,Prospect
"АО «Зыкова, Лихачева и Голубев»",Healthcare,ao.biz,8 249 785 4984,"пер. Поперечный, д. 164 стр. 78",с. Кировск (Ленин.),Габон,559960,f622c151-1031-41fd-989a-344b0e64ff3f,Active
ИП «Корнилов Федосеева»,IT,ao.org,+7 (179) 320-2800,"алл. 30 лет Победы, д. 8/2",п. Шуя,Сан-Марино,783672,324914a8-31aa-4529-ae55-b45283cc51e6,Active
ЗАО «Муравьев Ларионов»,Manufacturing,npo.biz,+7 (345) 083-77-22,"алл. К.Маркса, д. 6",ст. Соликамск,Папуа,017827,149d4193-ae15-4527-bffc-8200ce232376,Lead
