deal_id,product_id,quantity,price,discount_percentage,total_amount
7981,90,57,6937.88,25.1,296198.91
9557,99,65,5912.47,7.37,355986.86
13305,99,42,2013.07,21.1,66709.11
15480,45,84,5898.47,23.8,377549.27
17572,81,71,9552.54,23.98,515590.7
3552,35,2,1214.03,0.88,2406.69
2531,76,96,4894.69,17.84,386061.82
3525,96,82,2395.32,7.23,182215.35
15943,39,95,3500.74,16.31,278328.08
4004,23,42,5931.95,12.85,217127.17
6547,47,23,3865.21,25.49,66239.26
3640,48,29,792.57,11.17,20417.16
279,47,30,5542.3,26.83,121659.03
18391,92,74,3506.55,7.24,240698.01
18244,50,49,1285.33,22.01,49119.01
5821,21,61,2402.98,13.52,126763.92
9997,10,69,8334.42,2.99,557880.24
13917,97,55,5425.29,27.63,215945.53
2334,69,81,528.84,25.9,31741.51
10649,53,7,9673.0,4.47,64684.32
14777,69,100,3868.45,7.04,359611.11
13051,49,29,9563.83,25.13,207652.75
7572,78,82,4079.18,28.08,240567.19
1494,35,76,1637.42,20.74,98634.25
11909,68,63,195.17,20.4,9787.39
7907,79,62,8552.29,14.69,452349.43
1887,55,36,1736.55,18.94,50675.31
6110,37,9,9893.68,12.6,77823.69
2058,66,20,6425.04,29.9,90079.06
19485,22,37,3778.29,26.13,103267.84
16907,88,99,2375.63,6.63,219594.45
16423,54,24,2575.44,8.85,56340.33
10397,89,59,8511.04,16.93,417137.13
8639,26,73,8422.46,12.25,539521.73
510,73,60,5408.51,18.99,262886.04
14983,94,20,5887.6,6.81,109733.09
3738,45,3,9950.37,19.1,24149.55
11149,67,26,8362.88,18.37,177492.09
6318,81,29,8887.51,15.12,218767.84
142,53,51,1801.76,25.42,68531.38
3442,85,68,1266.11,26.51,63271.57
11227,64,66,8254.95,15.32,461359.25
708,9,29,2902.55,22.27,65428.41
8999,43,58,5834.67,21.44,265855.57
18276,74,88,7242.03,13.22,553047.76
1269,41,63,1802.23,21.48,89151.99
12733,46,84,9579.86,28.39,576251.57
11578,12,60,448.53,27.8,19430.32
5452,28,55,1305.0,12.49,62810.3
18682,70,42,3737.05,16.14,131623.39
5215,5,85,4649.84,7.69,364842.72
16857,73,34,7215.99,6.86,228513.08
1255,61,31,6781.87,6.64,196278.17
15849,38,85,4616.36,8.2,360214.57
6170,37,42,3737.29,18.59,127786.17
16886,67,66,5007.18,25.01,247822.36
12950,62,64,6227.81,15.46,336959.4
12601,56,22,4274.96,27.58,68110.37
9548,64,76,7981.57,4.71,578028.49
10683,42,96,3486.53,27.61,242294.31
5246,73,58,2092.66,26.01,89804.83
19909,58,80,9797.01,11.54,693314.8
11329,49,2,9533.88,22.43,14790.86
7041,15,63,2743.25,13.42,149631.67
16157,25,36,1722.26,12.73,54108.59
5986,29,26,7364.27,28.55,136806.04
17815,20,24,4394.57,5.72,99436.81
16249,83,56,4316.11,24.64,182146.75
17564,50,43,922.63,4.03,38074.26
10293,46,95,4225.99,0.11,401027.43
17968,68,1,1703.86,4.19,1632.47
18312,22,17,7946.82,2.84,131259.22
7524,79,3,2392.62,18.07,5880.82
4284,45,55,2386.84,6.01,123386.5
17472,72,56,4670.53,19.23,211253.68
10601,25,6,6038.15,1.23,35783.28
2621,39,41,6128.59,15.26,212928.05
15016,15,91,4017.26,19.01,296075.68
6076,66,56,281.64,3.08,15286.07
14909,80,4,2425.74,17.66,7989.42
12772,68,43,8688.51,10.07,335983.81
3771,31,99,331.02,25.61,24378.33
10476,53,28,2379.49,5.63,62874.69
7443,81,75,3453.41,14.87,220491.59
6026,70,46,1515.02,20.22,55599.42
17750,14,45,7132.37,17.9,263505.41
3088,54,75,7043.14,7.18,490308.19
14901,38,75,7929.71,13.92,511942.08
6306,52,61,2620.36,11.57,141348.25
12873,93,20,4427.08,13.04,76995.78
2358,43,29,4809.59,2.7,135712.2
1757,22,12,5477.54,3.25,63594.24
1487,12,77,8418.02,28.64,462546.63
17153,56,44,8476.58,13.86,321275.94
17728,54,86,1276.13,16.57,91562.07
17610,52,80,3663.21,27.01,213902.16
5332,80,82,9030.79,5.49,699869.97
14416,9,96,1630.18,2.14,153148.24
4527,56,35,4544.0,6.84,148161.66
5950,43,78,240.24,0.68,18611.3
17222,30,66,2218.79,19.82,117415.7
10340,83,38,9127.22,29.91,243096.2
18941,92,46,6938.92,20.21,254681.96
18349,76,92,8728.19,19.79,644081.07
11472,7,79,7454.89,6.83,548711.96
6079,8,99,2233.14,26.23,163091.35
12913,88,42,6442.24,18.02,221816.63
13890,18,25,527.69,12.56,11535.3
5140,7,74,6175.78,10.54,408839.11
9706,19,4,8463.35,20.75,26828.82
8554,59,58,2189.68,25.37,94781.17
6891,91,18,2632.16,8.7,43256.92
10558,21,16,4876.11,3.89,74982.87
6897,9,52,6125.27,6.52,297746.92
2732,97,8,1723.79,3.46,13313.17
17936,10,8,6179.94,19.7,39699.93
18583,34,53,6198.91,2.36,320788.63
19692,100,17,7153.08,20.59,96564.43
12575,61,30,9221.38,21.8,216333.57
15429,61,13,5330.41,20.02,55422.4
3409,89,98,966.7,21.71,74169.28
18831,14,50,7494.11,24.01,284738.71
11404,14,35,4494.08,15.41,133053.98
8670,64,41,5268.25,22.57,167247.44
3940,61,36,4429.34,4.54,152216.93
8425,84,79,8281.58,22.83,504880.73
13567,22,41,8793.27,9.08,327788.48
3325,100,75,3583.88,3.35,259786.5
19154,29,74,2602.56,17.16,159541.09
11430,65,30,2131.98,13.43,55369.65
19602,88,64,6492.65,22.67,321329.04
10001,45,86,2002.83,14.06,148025.96
9613,29,60,4054.19,14.08,209001.6
11819,83,88,5429.16,2.21,467207.45
16125,38,93,4669.48,8.79,396090.04
8795,82,31,110.14,12.89,2974.23
5839,19,100,541.32,24.75,40734.33
5629,38,16,3612.23,26.04,42745.68
18591,96,69,6964.42,19.45,387078.98
10944,92,24,5912.72,15.87,119384.91
17461,97,19,631.03,1.69,11786.95
12843,85,83,1001.86,17.03,68993.19
10153,71,72,4389.57,23.56,241587.89
11133,88,30,553.42,21.9,12966.63
10292,32,17,9329.07,0.48,157832.94
9251,84,66,3900.4,1.74,252947.18
6615,70,86,6574.63,4.64,539182.78
14898,42,14,9551.7,27.35,97150.34
17789,77,91,5370.72,29.17,346171.37
13072,55,26,5536.39,12.89,125391.48
8847,32,100,6516.08,6.22,611077.98
9249,34,65,398.05,15.35,21901.71
12549,19,59,9230.36,6.4,509737.4
17491,76,83,8550.38,29.45,500680.33
10818,86,20,4505.96,11.22,80007.83
13015,38,80,6861.26,29.62,386316.38
6625,92,76,1644.01,10.81,111438.23
16680,94,22,2453.97,8.43,49436.21
12319,83,43,5654.32,28.14,174717.36
16206,23,11,4746.03,14.38,44699.06
15090,14,30,3066.48,27.94,66291.16
2985,11,73,7693.59,0.32,559834.85
3654,47,43,2058.99,8.5,81010.96
14937,2,16,1244.4,4.54,19006.47
6357,46,58,593.51,19.47,27721.31
8294,70,59,7276.64,0.73,426187.71
5184,86,24,7827.52,0.59,186752.1
15228,88,1,4713.26,27.04,3438.79
8570,94,67,7800.39,18.69,424947.31
19956,1,95,1969.45,7.48,173102.84
17010,77,60,3162.07,28.16,136297.87
7886,79,11,2699.7,22.64,22973.37
15924,14,29,4276.84,11.27,110050.36
19005,11,26,5735.44,25.48,111125.3
13477,18,96,2569.05,4.46,235629.16
3000,23,51,8636.52,28.92,313080.76
9161,52,61,7251.5,12.17,388508.54
6036,88,84,7683.35,29.1,457589.59
13827,66,31,616.39,9.79,17237.41
8865,47,39,3754.96,17.81,120361.86
13123,66,49,6218.0,8.48,278844.97
13709,100,66,6704.4,27.64,320186.05
661,69,27,672.91,6.08,17063.92
840,7,30,4506.17,27.2,98414.75
10191,78,62,9763.63,21.87,472956.1
7992,4,28,6817.65,6.98,177569.78
7156,98,92,5607.98,22.56,399539.41
3968,28,51,2673.81,0.53,135641.58
6730,66,12,1726.84,17.71,17052.2
2891,16,6,7533.11,2.62,44014.46
18779,31,97,4101.13,3.12,385397.95
1027,72,26,1382.44,16.47,30023.56
4669,30,7,2203.53,4.23,14772.24
13589,57,92,5562.46,11.27,454072.51
11102,56,26,1231.16,3.81,30790.57
17215,23,31,7868.12,1.57,240082.31
3554,39,13,8035.53,3.58,100722.15
11173,61,65,4083.81,13.1,230674.01
16922,58,50,1453.52,21.16,57297.76
1120,66,5,9085.99,1.26,44857.53
3713,93,79,7844.42,17.8,509400.95
8990,82,71,3776.0,20.87,212144.36
3110,12,98,2457.98,9.67,217588.75
10008,40,41,4536.91,6.24,174406.08
1705,1,5,9784.83,18.43,39907.43
15961,24,6,2085.57,16.23,10482.49
14246,87,65,2944.84,19.57,153954.76
9806,11,51,6832.25,10.09,313286.67
18840,95,10,3719.18,16.39,31096.06
2542,2,12,6592.62,1.18,78177.93
12406,92,17,4650.57,3.61,76205.64
2187,92,21,4312.33,25.32,67629.41
17361,7,17,6855.11,21.14,91900.98
3414,77,52,850.72,16.49,36942.69
19207,54,41,7503.75,2.2,300885.37
7982,48,15,5463.67,25.08,61400.72
8214,67,68,8724.26,18.52,483379.84
7302,19,5,1914.27,25.83,7099.07
17052,88,91,9910.92,16.75,750826.52
9499,79,88,9864.8,8.98,790146.8
2681,52,91,2093.98,3.89,183139.7
19839,91,14,1702.52,13.85,20534.09
6460,11,61,5785.61,0.65,350628.22
14946,82,13,5742.07,2.58,72721.02
6866,99,59,5538.24,15.45,276272.33
1386,26,10,8460.18,8.99,76996.1
14613,38,99,1116.57,0.1,110429.89
12287,29,58,9426.95,21.11,431341.41
9654,77,79,9665.67,21.85,596743.97
18701,6,54,6238.39,11.47,298233.72
5822,86,58,3275.82,28.29,136247.25
327,91,95,1879.86,10.5,159835.1
13817,26,26,974.36,16.66,21112.82
1227,66,43,1568.78,14.94,57379.38
4886,42,72,1309.38,29.11,66831.8
4815,21,33,8727.0,18.85,233704.7
7066,54,21,3693.5,11.4,68721.26
15800,46,9,2775.23,26.87,18265.73
6530,18,14,3094.57,1.81,42539.82
12352,37,16,3890.68,14.66,53124.9
16403,66,44,2028.76,13.39,77312.8
15296,98,41,9243.42,28.47,271084.55
17388,17,33,2560.02,24.28,63968.76
16548,70,79,5335.11,17.29,348600.89
18164,37,66,3688.76,6.08,228655.9
3991,69,13,8215.91,8.79,97418.51
9638,65,42,5237.75,25.25,164439.16
14556,86,38,2884.48,25.51,81648.67
2337,56,27,138.86,26.87,2741.8
2559,18,49,9626.28,13.13,409755.12
19932,2,73,1515.1,15.28,93702.27
15167,8,45,2067.13,26.91,67988.94
12322,78,96,7319.73,14.38,601646.67
10054,1,36,9344.0,18.78,273211.08
18018,57,49,6208.52,29.02,215933.57
6774,6,91,9492.18,12.56,755296.56
15116,74,80,6501.73,26.14,384174.22
1886,2,67,9535.26,0.68,634518.16
3879,77,44,2137.45,6.85,87605.53
2285,2,74,9753.03,26.54,530178.61
8091,25,90,1527.72,15.24,116540.59
15674,87,32,602.36,28.01,13876.45
7754,89,42,6366.3,15.04,227169.96
104,5,72,1836.01,2.26,129205.16
18182,28,67,6287.99,22.26,327514.99
8904,95,58,4194.67,9.17,220981.09
18176,17,34,8056.99,14.69,233696.22
11594,87,56,4061.34,29.53,160273.47
10455,49,13,5177.39,23.51,51482.41
18649,45,13,1908.52,3.15,24029.22
15374,51,63,3568.16,25.71,166999.52
19038,98,86,848.46,24.96,54754.86
10003,93,29,5848.48,5.1,160956.02
12898,27,94,2004.19,7.36,174528.07
16020,83,36,4374.05,26.42,115863.34
7913,42,26,5082.37,13.33,114527.14
2321,29,81,3114.09,13.93,217104.08
17858,4,27,9285.57,4.09,240456.34
11087,55,23,3957.99,23.15,69959.45
3582,11,34,4967.67,10.87,150541.27
19273,75,95,3583.52,11.42,301556.79
5867,89,91,8117.01,17.94,606134.47
15650,92,15,2740.75,12.43,36001.12
11406,29,90,9260.22,11.98,733576.11
10564,22,53,2649.95,19.62,112891.58
907,89,100,4969.72,22.58,384755.72
18725,80,31,5271.35,27.35,118718.71
10688,98,31,5160.25,0.18,159679.81
17665,1,70,7152.58,19.91,400995.09
14140,84,84,5039.5,0.57,420905.09
9383,30,84,1820.37,8.26,140280.62
12483,25,3,9850.82,23.61,22575.12
3546,10,23,5705.38,6.22,123061.62
5605,55,91,8565.85,28.26,559207.81
7363,98,7,4160.99,21.98,22724.83
9053,54,14,1201.92,14.45,14395.4
12680,44,49,9730.77,18.46,388789.02
6185,64,95,9448.89,18.33,733106.3
9858,70,7,2955.54,29.33,14620.76
13707,82,39,6662.95,3.75,250110.49
5236,4,32,8910.76,21.68,223325.03
8302,71,66,4421.08,18.48,237868.25
5572,73,14,1987.4,25.83,20636.76
16935,57,85,5209.73,8.21,406470.95
12300,88,54,9911.21,6.06,502771.9
10035,28,23,9015.07,0.62,206061.06
2596,87,32,2825.79,26.14,66788.11
3816,82,1,6615.42,10.42,5926.09
17577,24,42,8730.64,3.69,353156.13
5972,75,3,9970.32,28.09,21508.97
2248,96,12,1778.88,3.43,20614.37
18381,93,99,1861.33,23.18,141557.5
15902,79,62,4060.14,27.03,183686.42
1194,71,13,628.56,29.93,5725.62
10245,73,8,892.02,10.02,6421.12
12171,9,82,3231.03,23.73,202073.14
7329,61,23,7387.87,3.16,164551.51
10254,99,77,689.75,7.42,49169.93
13507,40,18,2337.53,6.16,39483.69
16866,28,67,6676.59,2.81,434761.51
16847,32,85,3365.13,26.56,210064.88
6692,74,41,3887.65,24.58,120214.69
7697,23,71,1406.01,12.87,86979.01
3722,11,94,9732.64,29.16,648092.6
17407,2,3,3942.1,3.87,11368.62
11366,88,48,9533.08,0.43,455620.21
13884,37,94,2123.22,19.03,161602.1
9017,91,67,974.11,22.29,50717.72
6388,11,25,9791.99,0.97,242425.19
11553,90,32,7009.91,27.02,163706.63
6159,53,62,5142.59,4.76,303663.77
2013,16,84,6691.46,22.04,438199.63
17532,42,95,5715.67,21.88,424182.73
10345,92,50,1259.13,23.2,48350.59
3600,41,82,8915.73,4.88,695412.67
19806,31,86,383.88,6.35,30917.31
8010,84,71,5843.97,13.14,360401.14
2652,11,48,8058.68,4.04,371189.25
11209,87,42,2593.07,9.38,98693.28
3024,9,50,2110.6,12.12,92739.76
6876,95,2,8353.02,14.03,14362.18
1666,16,83,6565.68,11.23,483753.39
13172,91,84,1387.94,5.77,109859.89
5334,51,93,7825.57,19.98,582367.96
8759,28,37,4732.21,11.09,155674.09
1774,1,65,8986.95,20.65,463524.41
17794,63,68,5142.14,27.14,254766.3
12699,29,93,5504.81,19.33,412987.91
7650,21,72,3082.74,5.88,208906.19
16043,46,4,7706.14,14.77,26271.77
19357,96,80,148.18,26.74,8684.53
1416,64,75,8293.33,9.33,563967.17
12787,23,98,836.2,21.83,64058.44
5346,46,10,5736.27,18.46,46773.55
588,8,9,3444.94,9.83,27956.72
16073,85,65,4275.59,20.36,221330.19
17064,10,1,5022.12,21.01,3966.97
13173,51,14,5991.94,11.83,73963.31
16473,9,37,1642.04,29.85,42619.97
7848,97,28,3210.19,13.94,77355.31
16986,89,58,5551.75,0.94,318974.69
18046,52,41,1975.79,11.04,72064.17
10982,64,77,4957.07,1.21,377075.89
17208,64,8,7867.62,11.08,55967.1
7544,88,60,9397.44,9.68,509266.07
15555,52,13,3839.39,15.82,42015.98
950,63,15,6691.04,27.18,73086.23
12997,59,5,8810.44,7.85,40594.1
3582,42,97,8013.96,22.62,601516.62
17567,44,52,9465.47,2.44,480194.65
11509,56,86,3764.88,6.3,303381.56
12523,82,75,1845.62,14.88,117824.38
3921,36,39,7363.01,1.5,282850.03
15201,45,18,2523.79,6.15,42634.38
12041,58,76,5906.5,4.14,430309.79
11559,52,68,6874.49,6.04,439230.41
1708,70,88,1674.59,9.03,134056.96
5222,22,34,2893.22,11.67,86889.76
16830,30,4,7610.68,23.48,23294.77
13154,26,86,4946.17,16.47,355312.08
16663,16,15,7665.19,22.46,89153.82
779,76,31,1238.4,29.74,26973.1
12664,53,91,9835.8,21.09,706290.11
14614,53,95,5738.92,5.33,516138.38
18824,16,78,152.91,3.77,11477.33
7577,80,17,9780.93,20.79,131707.07
15426,5,44,7951.66,20.91,276714.59
8212,55,96,5902.54,28.68,404130.39
7620,21,78,7304.07,12.87,496394.82
11205,62,13,8020.34,26.39,76749.04
4192,56,41,9469.88,21.94,303079.72
17420,62,99,9357.16,16.19,776381.34
12104,36,13,2152.52,24.17,21219.33
17976,35,6,6014.06,17.65,29715.47
11395,48,29,8111.78,27.89,169632.73
12952,51,80,8739.23,10.36,626707.66
18117,94,52,4834.68,25.63,186968.68
1188,38,55,8754.85,21.51,377942.5
404,62,23,9792.81,22.9,173655.9
3878,1,49,5359.92,9.72,237107.85
19489,90,93,2787.45,29.24,183433.16
16221,35,14,1904.93,15.5,22535.32
3992,37,87,5612.12,14.5,417457.55
13042,41,17,7371.34,4.65,119485.74
6615,64,94,6217.34,20.91,462225.66
19517,26,13,4878.45,2.02,62138.77
3407,1,6,4009.88,21.03,18999.61
2996,99,57,1113.25,22.05,49463.37
10551,96,82,4574.46,4.09,359763.9
192,70,46,6864.43,26.12,233286.28
12921,44,10,8854.88,23.64,67615.86
380,24,90,9007.65,4.98,770316.21
10636,18,15,8737.81,24.46,99008.13
5918,53,6,3413.11,21.77,16020.46
15954,13,44,5992.94,22.67,203910.98
12502,69,38,6979.3,16.22,222195.79
335,39,65,1383.99,25.85,66704.86
6900,23,78,1168.33,23.01,70160.79
8951,22,64,286.37,7.58,16938.44
3437,31,30,6098.43,21.44,143727.8
13425,58,87,3355.48,20.63,231702.27
1919,62,37,4687.49,13.46,150092.49
13705,33,20,3932.51,16.42,65735.84
13933,31,13,7398.43,28.91,68374.07
3936,71,3,7282.7,10.47,19560.6
11552,28,2,9114.83,1.33,17987.21
19319,89,69,2546.96,10.72,156900.89
3055,40,43,8571.42,22.14,286969.43
9605,26,5,6595.35,12.78,28762.32
2891,93,13,5140.55,25.18,50000.07
6490,55,83,3958.77,24.41,248372.04
11160,64,36,3530.95,5.17,120542.4
8825,3,20,6704.93,13.88,115485.71
15235,51,86,8612.52,12.28,649721.62
2544,11,24,8171.38,8.19,180051.46
1265,38,25,9157.81,16.58,190986.13
1828,15,21,1636.74,16.59,28669.3
2646,19,71,984.21,6.61,65259.91
15601,82,23,7044.39,13.21,140618.0
2825,98,15,4226.64,9.54,57351.28
9141,18,85,4425.15,10.97,334875.44
17183,21,12,914.19,3.81,10552.31
12196,23,12,4034.6,11.04,43070.16
5837,80,15,9933.27,19.62,119765.44
9554,93,4,3153.7,19.87,10108.24
12438,90,99,249.15,23.61,18842.24
5099,50,51,2979.3,23.47,116282.97
5803,21,70,6267.77,12.35,384559.03
19957,21,38,6175.34,12.46,205423.92
9763,18,31,8972.85,19.72,223305.52
10116,85,48,6065.89,9.47,263589.61
1448,31,82,5667.91,14.54,397191.26
4964,17,54,7502.39,5.2,384062.35
6352,11,63,7841.9,4.5,471807.91
2968,85,81,3529.27,13.73,246620.8
14094,5,32,9830.23,22.66,243286.4
9117,75,49,9643.96,5.74,445429.44
10221,26,80,4875.72,7.09,362402.52
15196,80,2,9159.98,13.41,15863.25
10784,93,48,3678.91,6.12,165780.51
13137,66,62,1322.64,14.63,70006.54
7923,31,16,8385.52,10.65,119879.39
14431,15,37,6263.38,9.74,209173.09
897,100,36,9346.58,29.66,236677.84
18985,71,15,6369.49,12.18,83905.29
18944,90,56,1220.66,27.81,49346.89
11966,52,57,3642.73,1.5,204521.08
18971,79,90,395.92,28.05,25637.8
2619,88,28,1499.89,15.51,35483.2
8620,36,80,9487.76,20.21,605622.7
13066,66,11,4514.63,13.29,43060.99
3080,38,26,3682.05,6.38,89625.52
15541,44,25,1425.48,12.07,31335.61
3943,85,87,5811.1,27.42,366939.59
10305,33,1,5790.46,6.27,5427.4
17410,90,99,922.71,12.68,79765.33
14454,81,73,2917.4,4.59,203194.87
7212,19,32,898.21,16.64,23959.93
18611,65,18,6526.64,23.57,89789.6
16325,37,93,6309.32,17.05,486723.03
10110,70,78,674.3,8.65,48045.9
1504,100,91,5168.77,11.43,416596.14
10874,74,30,623.07,23.14,14366.75
14564,54,8,7615.26,28.83,43358.24
7538,13,22,1403.9,6.9,28754.68
9870,7,72,5548.71,22.66,308978.81
9161,3,68,1056.59,8.4,65812.88
18700,81,6,6327.55,29.56,26742.76
7233,37,85,1766.7,3.67,144658.28
4909,39,21,2625.75,9.21,50062.29
11632,21,16,1791.87,4.69,27325.3
8112,56,50,1743.57,25.59,64869.52
5732,38,85,8595.19,0.92,723869.71
2711,31,51,9233.11,26.94,344031.22
8980,48,76,7318.52,20.01,444910.4
7489,14,61,5112.38,2.72,303372.72
10239,79,50,1217.56,29.96,42638.95
19143,48,62,2605.01,23.35,123797.89
5924,8,88,865.76,18.58,62031.36
16820,65,24,111.44,19.52,2152.49
6557,4,66,1100.56,3.32,70225.41
67,60,1,6048.18,16.08,5075.63
6954,57,66,3506.73,6.93,215405.1
13425,83,80,1517.64,2.13,118825.14
2324,18,33,3395.54,21.16,88342.44
12846,38,79,5825.64,17.47,379824.15
17035,32,51,528.21,15.84,22671.62
4045,6,2,749.4,11.08,1332.73
346,40,3,6892.65,10.38,18531.58
14330,94,30,9524.94,14.16,245286.25
8298,2,77,9103.69,17.99,574877.09
4085,14,18,8285.4,17.34,123276.81
2482,22,99,2485.51,22.61,190430.08
6965,64,56,5022.65,1.32,277555.66
14828,41,51,2977.18,2.41,148176.93
14730,1,48,1027.26,5.91,46394.35
3489,75,29,2730.17,3.01,76791.76
17908,63,2,1283.09,11.17,2279.54
15621,68,38,2003.17,29.17,53916.12
6680,100,15,5991.99,1.15,88846.23
13527,27,63,4063.62,25.37,191058.82
1071,92,70,2102.5,6.35,137829.39
245,16,94,3368.23,1.56,311674.45
12499,44,82,4001.98,9.84,295871.18
9404,100,78,1503.35,29.05,83196.89
10861,12,36,9268.15,1.51,328615.23
19631,78,9,8274.32,10.67,66523.05
1124,40,73,9076.77,5.46,626426.02
18600,8,65,8294.33,16.89,448072.15
6020,70,55,4907.87,0.19,269419.98
9052,6,19,9871.3,14.13,161053.22
9175,85,53,5615.88,22.99,229213.83
12092,61,4,397.13,19.88,1272.72
4010,65,95,1252.77,18.35,97174.24
6345,84,70,9464.53,7.08,615610.89
19257,97,23,1504.07,6.3,32414.21
3038,100,59,7142.06,11.78,371742.79
14558,50,14,4130.37,12.82,50411.99
1302,90,38,8213.1,4.87,296898.64
14352,20,84,5146.92,0.93,428320.51
6517,50,8,6337.94,25.0,38027.64
10863,84,21,9715.64,25.66,151674.74
841,14,2,184.23,0.65,366.07
19742,20,67,3535.08,21.77,185288.04
4544,34,54,9887.0,12.12,469189.56
16093,91,49,2245.53,20.67,87287.57
14421,33,94,1859.21,28.75,124520.59
6020,17,99,203.92,13.05,17553.54
17945,32,2,3293.12,3.61,6348.48
8266,29,49,8657.21,26.13,313358.97
14759,70,63,1626.72,12.78,89385.99
10003,66,62,4044.81,27.5,181814.21
5065,36,22,4164.16,16.55,76449.81
17560,76,5,7309.28,7.3,33878.51
10857,46,65,2741.9,10.68,159189.23
11229,81,24,6448.94,10.63,138322.02
17720,13,93,3702.09,8.59,314719.48
5816,97,79,1478.55,9.48,105732.29
12693,94,88,3003.49,1.8,259549.59
14840,26,16,5951.5,11.15,84606.52
874,27,37,2462.28,21.44,71571.59
11137,55,67,7216.92,21.76,378316.72
1460,48,59,7712.64,19.37,366903.4
15556,83,84,3069.96,6.19,241914.08
16782,27,82,2022.46,1.27,163735.53
13365,82,14,8271.35,15.38,97989.03
10274,58,52,2475.17,9.19,116880.5
9377,51,46,4845.7,25.85,165281.98
4230,29,3,1461.04,9.7,3957.96
7348,86,25,7963.63,7.13,184895.58
17967,74,39,8513.96,10.25,298009.88
12177,30,15,4839.35,27.89,52344.83
18257,73,34,7750.68,26.54,193584.08
15477,50,20,605.49,17.28,10017.23
9750,44,58,3968.72,10.32,206430.59
11666,87,67,1046.43,23.24,53817.06
17170,71,75,3107.06,1.79,228858.27
19832,64,89,4469.92,7.64,367429.21
1289,29,98,7291.68,29.8,501638.42
17765,34,57,8258.28,1.52,463566.99
13095,80,4,558.14,24.3,1690.05
5729,11,37,7935.18,18.31,239843.2
4432,32,98,3276.28,20.93,253874.35
19747,91,10,8752.06,18.33,71478.07
1967,8,53,200.6,24.84,7990.86
9802,76,21,5607.78,29.36,83188.05
3406,19,84,9533.32,20.6,635834.31
18294,69,31,5908.14,29.56,129012.51
17316,10,79,8486.28,9.39,607464.05
19605,71,78,4917.27,2.48,374035.09
6394,15,36,3290.29,22.28,92059.68
14711,36,20,3079.1,10.78,54943.46
5516,20,37,9767.88,10.58,323174.22
9630,7,29,3637.03,17.53,86984.3
5048,45,19,1253.01,28.8,16950.72
6876,30,59,1320.79,18.13,63798.52
12664,29,73,4269.31,24.09,236580.83
17409,51,11,4668.86,6.85,47839.47
19672,43,32,610.98,12.65,17078.11
6681,57,72,4917.85,19.34,285605.12
1215,33,90,7751.45,12.4,611124.32
10155,15,15,163.45,23.1,1885.4
11981,82,99,7007.62,28.62,495201.88
14781,37,72,2667.76,10.31,172275.4
3659,43,23,5251.15,18.69,98203.33
7223,94,65,1648.35,24.53,80860.63
3180,13,57,2746.29,16.39,130881.86
3666,72,38,9038.22,23.26,263565.34
1570,19,10,7574.21,14.38,64850.39
17499,79,14,4565.09,24.82,48048.49
5195,93,27,6576.9,24.31,134407.5
9661,49,21,7839.31,21.42,129362.73
12549,38,65,5657.69,21.89,287249.41
1478,11,73,5512.96,0.99,398461.86
16149,24,71,9759.44,18.15,567155.22
17409,31,12,2446.38,18.44,23943.21
27,47,46,1033.72,0.65,47242.04
3722,68,56,8674.22,22.11,378355.6
6596,45,58,5128.12,18.85,241365.22
6706,56,75,8186.21,6.27,575470.1
526,17,23,7663.48,16.85,146560.22
4675,10,6,3704.04,27.67,16074.79
12039,87,27,4066.65,15.12,93197.86
6381,13,15,6715.99,19.48,81115.73
6597,81,41,4042.8,5.81,156124.45
8104,25,97,403.22,17.4,32306.79
646,89,10,3845.03,26.37,28310.96
5949,25,84,6631.22,13.36,482604.28
19208,75,52,6498.81,4.45,322899.87
1797,45,92,6615.46,13.42,526945.2
2282,72,47,3586.99,9.78,152100.57
4860,4,19,4799.39,5.31,86346.31
5512,21,80,9770.25,10.76,697517.69
10701,75,90,2495.68,23.03,172883.24
1828,56,75,790.18,11.21,52620.06
17715,21,46,8787.59,26.27,298038.14
9829,36,89,8734.71,28.54,555522.32
18108,100,78,9240.21,8.79,657383.65
8546,11,71,9757.35,6.04,650928.43
5374,74,18,254.99,21.03,3624.58
8305,83,100,7130.13,24.21,540392.55
13164,16,17,7759.36,17.72,108534.82
11874,75,29,2440.52,13.53,61199.21
6337,34,15,5105.23,10.53,68514.74
