id,deal_id,product_id,quantity,price,discount_percentage,total_amount
591,6698,756,83,9273.73,5.82,724921.91
592,8185,4099,40,7262.08,21.2,228900.76
593,9952,440,17,1587.18,4.45,25781.36
594,3044,1098,48,4870.57,28.98,166035.78
595,3958,1414,47,6218.61,18.51,238174.63
596,200,4826,42,2293.91,16.84,80119.85
597,6616,4535,40,5818.59,6.49,217638.54
598,9574,4359,43,2111.96,16.82,75539.32
599,4370,1130,74,1131.12,18.46,68251.33
600,5059,389,47,2562.21,29.31,85127.63
601,7597,4743,69,7427.45,11.25,454838.47
602,703,2806,78,6030.57,15.0,399826.79
603,7990,1164,35,4628.8,0.04,161943.2
604,9820,3396,91,3573.23,25.73,241499.25
605,5182,4899,78,7237.0,11.69,498497.59
606,6103,3334,31,2228.22,7.07,64191.23
607,8167,4782,34,9193.93,12.44,273706.97
608,8788,4907,91,4785.99,9.22,395369.68
609,4183,1272,36,8412.08,24.03,230063.66
610,1748,4301,75,6600.18,26.02,366210.99
611,9190,3940,19,9962.25,16.56,157937.53
612,4083,560,45,743.31,13.52,28926.65
613,6540,3224,23,9396.88,29.85,151613.96
614,6201,4515,99,8104.8,25.11,600898.79
615,5590,2086,53,8682.98,2.5,448692.99
616,7497,40,36,7111.21,4.92,243408.18
617,2022,3937,12,7285.37,16.86,72684.68
618,3995,642,57,2644.21,23.19,115768.01
619,2710,2532,88,622.72,27.41,39778.86
620,4243,4702,59,9541.87,7.7,519621.61
621,667,4061,40,7509.28,26.91,219541.31
622,1817,247,41,8746.4,7.43,331958.24
623,5091,1398,5,9539.08,14.19,40927.42
624,1647,653,66,1369.47,6.29,84699.8
625,4229,134,25,8906.07,21.45,174892.95
626,766,694,69,3580.2,3.7,237893.55
627,7339,2863,3,3941.27,26.88,8645.57
628,7041,1991,98,1163.18,8.64,104142.76
629,11,2427,78,7442.63,21.26,457105.5
630,656,1433,82,5100.61,6.43,391356.54
631,5653,3852,100,5349.44,20.2,426885.31
632,735,4932,43,848.47,20.65,28950.22
633,8742,848,66,407.51,2.09,26333.54
634,2349,2279,85,2819.23,22.42,185908.48
635,3698,2549,75,3166.22,26.65,174181.68
636,6707,1900,73,5650.34,20.26,328907.42
637,5244,2413,22,5660.04,23.04,95831.27
638,3207,4201,1,5768.58,2.86,5603.6
639,6468,4083,45,725.33,8.76,29780.6
640,6624,1619,69,522.0,9.32,32661.12
641,8943,816,64,1004.65,2.95,62400.82
642,5525,3033,15,783.95,27.04,8579.55
643,325,4800,78,1359.19,10.58,94800.24
644,5591,3910,52,2761.26,26.85,105032.81
645,7566,4813,17,3682.12,0.14,62508.41
646,1048,3935,63,1442.77,22.02,70879.54
647,4241,3313,38,8724.54,8.54,303219.64
648,5925,1706,21,7901.08,17.9,136222.52
649,5212,153,14,7477.16,22.77,80844.55
650,9986,3603,80,3277.75,29.69,184366.88
651,9349,4150,74,9050.85,0.92,663601.08
652,9817,4022,78,7085.89,29.98,387000.13
653,60,398,73,3810.14,23.77,212026.29
654,5631,542,58,9874.39,29.38,404451.06
655,8112,1608,80,2612.07,26.08,154467.37
656,2462,2989,48,7240.83,22.09,270783.87
657,6343,3512,65,3380.61,1.05,217432.38
658,3529,1315,59,7561.79,2.32,435795.03
659,9786,4230,78,4922.76,24.67,289248.58
660,9091,3734,88,1726.96,29.58,107019.02
661,4978,2401,90,4596.77,4.63,394554.56
662,5689,3268,50,1819.31,15.83,76565.66
663,3059,2475,22,8789.81,20.45,153830.46
664,1451,173,75,4063.43,7.58,281656.65
665,1515,3593,85,8781.62,11.32,661940.95
666,6594,41,41,5588.48,18.67,186349.54
667,4166,1945,76,5451.75,4.62,395190.82
668,6339,530,70,3001.86,27.19,152995.8
669,2064,461,48,3290.43,13.35,136855.56
670,538,354,64,7902.08,26.19,373281.62
671,5495,1921,35,7674.48,20.74,212897.75
672,400,3066,69,9105.93,4.25,601606.03
673,7898,598,97,2880.57,19.31,225460.2
674,725,152,81,5468.27,9.82,399434.16
675,2305,4459,96,2046.56,28.58,140318.7
676,972,879,17,5744.24,19.53,78580.63
677,6662,1793,49,9066.76,16.01,373143.41
678,3621,1891,64,7356.98,25.96,348614.91
679,9261,2213,85,7847.58,27.5,483607.12
680,5192,881,34,5690.13,26.08,143008.9
681,8281,2240,62,2534.27,22.27,122133.06
682,2792,3163,37,6592.98,18.81,198055.1
683,9098,4122,89,8978.37,24.94,599785.64
684,8666,214,81,6706.49,2.45,529916.66
685,8075,2977,21,3693.81,0.37,77283.0
686,7861,4346,45,8559.73,21.52,302295.42
687,4131,3464,79,2033.42,20.18,128222.99
688,708,4281,54,4881.92,18.19,215670.53
689,106,827,74,1077.76,15.55,67352.46
690,2781,2203,57,9579.16,14.22,468369.2
691,2624,248,97,4901.46,11.66,420005.13
692,4514,4032,33,2546.41,3.86,80787.91
693,5470,4770,84,6855.68,19.18,465423.89
694,7925,4276,40,7426.22,0.68,295028.87
695,7354,2759,24,2405.27,16.18,48386.34
696,1369,3937,28,7620.72,27.27,155191.39
697,5273,4233,49,2431.33,0.2,118896.9
698,4202,3519,28,3643.95,16.86,84828.24
699,5426,4124,48,1710.09,7.26,76125.0
700,4377,881,72,5073.41,12.37,320099.7
701,4825,268,86,2305.68,14.39,169754.77
702,7513,3052,65,936.82,17.96,49956.86
703,1086,4896,95,3506.28,24.96,249955.69
704,6265,1070,76,1172.47,2.62,86773.1
705,6410,4218,37,4974.46,25.8,136568.82
706,3071,4343,21,7977.3,5.97,157522.16
707,2752,3784,38,8754.13,12.83,289977.05
708,3296,68,65,4320.87,27.1,204744.42
709,9402,1803,11,2977.48,0.28,32660.57
710,3173,689,44,1723.42,0.08,75769.82
711,543,2877,45,7588.85,4.0,327838.32
712,3772,1548,29,9321.64,11.44,239402.09
713,4456,195,96,8576.64,2.92,799315.4
714,7218,4402,41,6413.47,20.23,209757.03
715,4462,3983,14,2235.74,6.52,29259.58
716,3853,2762,80,6801.13,9.01,495067.85
717,9223,3387,40,2292.88,25.8,68052.68
718,4282,1639,89,2481.53,19.16,178540.13
719,2737,2271,80,6178.96,0.55,491598.06
720,9646,2605,48,7549.34,26.31,267029.22
721,1329,4098,26,8769.06,19.58,183354.03
722,6663,999,3,5318.17,15.81,13432.1
723,1603,291,81,7273.84,15.74,496443.94
724,7302,382,84,5864.74,26.91,360069.23
725,2031,3672,88,1203.51,2.41,103356.48
726,3022,1463,35,4090.75,15.13,121513.68
727,5423,1720,21,4412.05,15.68,78125.05
728,8237,3869,6,479.99,28.94,2046.49
729,9556,1039,61,5818.87,29.31,250914.91
730,713,3815,48,9035.06,9.82,391095.22
731,7685,416,100,289.66,25.01,21721.6
732,7645,3817,42,8170.72,27.34,249347.5
733,1437,4248,5,2738.6,13.66,11822.54
734,1573,1168,33,2380.44,14.67,67030.57
735,1886,4908,51,2549.52,18.02,106594.92
736,6332,4949,9,8724.08,23.66,59939.66
737,1884,3534,50,5640.71,28.44,201824.6
738,8590,4629,32,839.51,16.21,22509.61
739,5327,1532,83,223.41,4.23,17758.66
740,1259,3847,3,9461.2,21.48,22286.8
741,3516,2769,47,6488.35,19.83,244480.38
742,9362,533,83,4383.39,21.0,287418.88
743,7752,952,20,5470.12,13.06,95114.45
744,3962,2406,70,1068.95,1.56,73659.21
745,1930,3148,78,4671.93,6.3,341452.68
746,1784,4286,57,2354.12,28.13,96438.64
747,2316,3963,44,6488.52,12.89,248694.59
748,2068,882,54,7062.26,27.97,274695.08
749,800,4016,21,2939.27,1.32,60909.9
750,8804,210,11,1714.92,24.64,14216.0
751,9098,2904,72,4814.3,28.94,246314.99
752,6885,2582,45,5107.74,24.98,172432.19
753,9746,497,94,5593.31,26.11,388492.3
754,4989,4416,32,4969.37,18.23,130030.52
755,2120,4100,14,581.86,20.17,6502.98
756,8756,4185,97,3303.02,7.21,297292.61
757,5905,1335,35,4247.18,20.59,118044.0
758,6612,814,29,3214.64,0.99,92301.64
759,8283,3227,72,9780.82,16.85,585558.13
760,7958,3089,9,8098.15,15.92,61280.32
761,7821,3751,24,1036.17,24.48,18780.37
762,8308,4151,24,5319.46,22.85,98495.12
763,5151,140,71,5137.2,18.18,298431.25
764,5443,4590,45,1154.79,24.21,39384.69
765,3190,2029,65,3270.86,28.41,152204.56
766,6899,1543,9,4733.11,10.44,38150.76
767,2110,65,59,5832.96,6.21,322773.26
768,1252,4839,30,6327.72,3.42,183339.36
769,10000,774,37,8960.29,19.59,266583.86
770,1688,3685,69,1776.53,11.6,108361.22
771,4545,4498,38,5764.68,18.68,178137.84
772,4985,957,49,9337.24,2.14,447733.73
773,4998,106,79,4970.58,13.54,339507.51
774,7770,2938,70,2622.84,18.81,149063.87
775,611,1686,96,9316.73,5.82,842351.65
776,6317,3193,50,8573.14,17.17,355056.59
777,5798,2064,27,6981.51,9.38,170819.4
778,1584,4378,60,8682.01,13.26,451846.53
779,8117,4290,52,2489.39,3.7,124658.69
780,3932,3048,17,9588.09,28.21,117015.93
781,2125,516,28,6890.32,26.72,141378.34
782,5841,955,92,3970.21,28.18,262329.24
783,3081,4577,31,932.75,16.47,24152.91
784,7978,2992,80,2356.76,0.33,187918.62
785,8693,4518,7,7310.81,14.02,44000.84
786,6894,4768,1,5480.03,16.94,4551.71
787,4307,1495,17,9170.98,20.86,123384.53
788,6416,3894,85,9725.3,11.88,728444.42
789,3944,4543,39,3867.04,26.94,110185.12
790,921,4093,71,7367.67,15.27,443226.5
791,89,480,69,8616.54,2.25,581164.08
792,6784,1118,74,6207.37,25.3,343131.0
793,2586,1759,90,7837.31,15.44,596450.64
794,7231,3798,86,8286.86,18.86,578260.41
795,3314,4631,53,8425.44,19.82,358042.44
796,5582,1654,73,4520.68,17.56,272059.95
797,7326,4038,59,6126.45,16.3,302542.48
798,3527,1614,46,3740.87,18.85,139642.94
799,2221,588,84,4767.35,2.21,391607.29
800,2094,2519,59,8852.1,10.2,469001.96
801,8578,4454,4,803.54,9.61,2905.28
802,4229,4690,80,6267.74,26.4,369044.53
803,6453,3121,42,8409.21,23.13,271494.71
804,2358,2218,52,7045.02,17.11,303660.09
805,9739,1149,14,1653.81,6.85,21567.34
806,4988,3720,40,7100.16,23.67,216782.09
807,4796,3782,57,2376.67,10.84,120785.22
808,3772,1714,84,4696.98,0.34,393204.86
809,1837,205,8,3297.26,7.84,24310.04
810,5745,3510,3,6684.82,19.89,16065.63
811,1538,163,70,2043.23,22.0,111560.36
812,3990,1723,18,1217.04,15.14,18590.04
813,9599,2257,21,4472.91,23.34,72007.59
814,5126,3497,30,4525.67,6.49,126958.62
815,7843,4090,55,6755.42,25.31,277509.28
816,5061,1029,76,2850.37,27.92,156145.55
817,2976,1715,50,8730.0,21.7,341779.5
818,7315,781,10,3055.34,28.94,21711.25
819,7989,1244,23,108.26,24.26,1885.91
820,2310,2239,37,5039.82,1.08,184459.43
821,8516,1904,53,362.6,18.91,15583.71
822,9975,2391,50,2736.31,10.99,121779.48
823,5075,1853,9,7706.44,28.48,49604.81
824,788,54,34,2185.22,13.7,64118.73
825,3088,4098,85,8166.35,25.39,517897.67
826,6941,1339,83,3031.48,24.49,189992.86
827,2954,2571,94,3472.48,19.17,263839.72
828,648,696,34,8375.51,2.02,279015.04
829,1315,4876,58,9141.24,17.87,435446.62
830,952,1810,11,815.69,14.83,7641.95
831,6263,141,94,5654.32,16.44,444126.48
832,6370,3359,6,1185.3,5.48,6722.07
833,6445,1756,84,9652.4,18.38,661776.27
834,5239,2069,98,7426.39,1.76,714977.18
835,6773,3026,42,1163.58,15.32,41383.42
836,3246,3291,6,2424.4,3.13,14091.1
837,8174,734,97,1720.79,15.32,141345.0
838,4510,3645,45,6604.78,23.0,228855.63
839,4488,2374,30,9330.99,25.91,207399.91
840,1094,211,60,1496.72,25.6,66813.58
841,8932,1237,14,7140.5,2.8,97167.92
842,6869,1794,16,2971.95,17.4,39277.29
843,291,3823,56,9691.4,15.43,458976.95
844,7074,2586,9,8349.81,6.98,69902.94
845,5176,912,20,1065.4,19.16,17225.39
846,5090,894,25,2920.25,12.79,63668.75
847,939,3274,31,9855.89,8.5,279562.32
848,7156,854,59,9064.39,19.4,431048.0
849,5635,2289,20,8333.19,5.37,157713.95
850,4440,3211,98,2422.26,27.32,172528.86
851,4654,3219,87,1977.14,29.53,121216.28
852,223,3259,76,6514.23,14.38,423888.76
853,550,1088,44,4750.87,12.42,183075.73
854,6470,4529,23,425.29,1.83,9602.67
855,8144,1786,53,8648.36,15.4,387775.17
856,40,2518,84,6322.15,27.89,382947.8
857,6913,4646,63,2883.08,12.53,158875.29
858,3712,591,40,2061.12,21.77,64496.57
859,6078,1997,35,878.86,20.47,24463.51
860,7560,1108,23,9885.68,8.26,208589.83
861,8773,792,28,1035.98,25.94,21482.91
862,7521,4219,39,7328.84,16.56,238492.18
863,1288,3790,25,9776.54,9.32,221634.16
864,2318,4148,89,8630.34,25.05,575691.14
865,5896,440,56,1188.25,28.96,47271.44
866,1508,1773,15,5841.03,21.64,68655.47
867,9434,314,70,9859.3,16.83,573998.59
868,8802,4914,32,2761.96,15.89,74338.71
869,8507,198,4,4904.42,14.99,16676.99
870,9388,2780,44,7124.2,22.8,241994.83
871,1526,4260,1,3251.29,16.95,2700.2
872,2166,2214,87,5328.44,20.16,370117.71
873,1897,2688,6,5046.36,28.71,21585.3
874,8924,4364,93,9219.26,9.74,773881.28
875,7561,4210,83,4086.14,22.61,262467.89
876,9415,33,32,1729.63,11.9,48761.73
877,8680,3979,95,2090.56,7.86,182992.99
878,5670,4280,83,1694.43,15.37,119021.68
879,2486,3368,29,6930.03,26.51,147693.49
880,517,3511,51,1785.86,8.16,83646.83
881,8480,1302,45,4952.84,3.84,214319.29
882,2598,2263,14,4870.8,7.43,63124.59
883,9197,2664,55,3798.97,17.03,173360.3
884,9130,688,57,8214.72,23.56,357921.92
885,7098,3744,80,3238.61,28.06,186388.48
886,9056,1880,28,6023.8,4.1,161751.08
887,5518,1379,71,2695.73,3.77,184181.17
888,1353,2338,78,6864.67,5.9,503853.05
889,9553,2541,2,3303.41,26.59,4850.07
890,9897,867,53,308.07,29.67,11483.28
891,5842,2826,20,9006.35,27.15,131222.52
892,4807,1263,6,7962.01,17.53,39397.62
893,3709,3455,91,1697.5,24.36,116843.0
894,9874,4048,29,8279.2,8.53,219616.54
895,1453,4388,89,4658.05,22.69,320501.32
896,1563,4729,4,4181.83,2.91,16240.55
897,2144,4771,89,4536.23,24.52,304731.23
898,3736,3282,67,3852.83,28.51,184544.01
899,6139,1617,70,4730.7,28.35,237268.26
900,9439,1072,32,4099.74,16.6,109413.86
901,7360,2131,43,9822.16,1.37,416566.65
902,671,4500,37,5390.79,28.81,141995.03
903,5043,3459,83,1445.99,0.86,118985.02
904,3769,2431,29,9622.9,5.99,262348.16
905,7746,2362,46,2859.33,8.25,120678.02
906,8726,273,5,7663.57,17.25,31708.02
907,2941,950,95,7690.42,19.1,591047.23
908,1590,3409,4,4628.45,5.8,17440.0
909,3069,2176,10,3261.06,4.24,31227.91
910,2642,4184,60,361.45,24.96,16273.92
911,8800,1414,11,1601.75,12.18,15473.23
912,9325,3323,21,1047.92,17.07,18249.84
913,9409,2915,28,7993.61,5.65,211175.19
914,9795,3331,56,8931.91,21.88,390746.05
915,6775,1793,86,8842.53,24.86,571407.83
916,948,4622,91,7869.92,13.88,616759.33
917,5764,2910,36,9557.71,24.35,260294.67
918,1325,1942,55,5572.09,27.68,221635.45
919,3137,980,20,1695.44,15.41,28683.45
920,8591,2232,100,1799.46,14.76,153385.97
921,1485,1229,92,8909.17,22.26,637190.97
922,4407,294,99,9573.34,11.8,835924.9
923,5295,2330,6,4421.18,15.0,22548.02
924,8956,193,1,6878.15,9.87,6199.28
925,3595,2697,5,9933.79,24.67,37415.62
926,1662,4713,39,3823.34,9.85,134422.9
927,4710,3943,15,8815.36,4.82,125856.89
928,9085,4942,25,4411.84,20.67,87497.82
929,704,2688,51,790.84,16.32,33750.52
930,9511,3343,14,596.5,19.79,6698.34
931,320,4001,75,383.72,25.09,21558.35
932,6279,1568,75,5058.04,21.35,298361.13
933,8922,4412,41,4295.61,13.96,151533.66
934,4446,1230,20,5504.56,1.68,108241.67
935,2208,3335,21,6505.91,27.76,98697.26
936,6591,4686,66,7464.51,9.36,446544.9
937,7215,1300,32,1977.8,11.93,55739.15
938,5972,3974,5,7480.15,19.91,29954.26
939,7627,2156,88,6397.04,24.1,427271.1
940,5551,4723,81,9385.16,15.09,645484.09
941,6634,3325,99,8832.06,16.24,732375.61
942,930,345,93,1073.35,17.39,82462.58
943,295,2160,44,9502.15,11.64,369428.39
944,4001,1901,75,1889.57,18.85,115003.95
945,3038,3142,37,2822.75,6.03,98143.91
946,9058,1541,98,6587.64,16.96,536096.87
947,4934,1335,65,5294.27,14.84,293059.02
948,2675,1751,58,9979.68,6.39,541834.75
949,2151,614,73,4453.3,17.96,266704.57
950,9037,1075,67,8028.03,6.56,502593.21
951,4106,1149,2,853.05,5.95,1604.59
952,8252,393,41,2367.46,15.4,82117.72
953,6226,4702,94,9545.17,7.24,832285.37
954,1238,4243,9,923.47,13.74,7169.27
955,7954,655,74,9913.28,12.36,642911.9
956,4476,418,44,329.16,19.29,11689.26
957,466,3037,69,6877.1,25.08,355510.31
958,8952,1954,64,9404.82,18.29,491819.42
959,3697,1617,51,3624.3,9.14,167944.99
960,8153,2949,64,9030.08,15.55,488057.76
961,3829,4082,22,271.6,23.18,4590.15
962,803,1134,20,1165.96,17.55,19226.68
963,1444,3510,88,9728.36,4.05,821423.8
964,2244,926,58,3070.49,12.05,156628.77
965,5954,638,95,7920.11,4.68,717197.64
966,687,3555,42,4336.37,8.41,166810.61
967,1056,523,12,8323.5,6.47,93419.63
968,5844,2715,24,5544.33,27.23,96830.61
969,5081,1615,1,3397.73,15.36,2875.84
970,4167,1341,85,6274.0,5.25,505292.28
971,4205,2637,83,5940.71,28.95,350332.58
972,9528,3383,11,6401.65,10.65,62918.62
973,9488,3981,18,489.81,29.19,6243.02
974,7368,3811,86,984.31,10.62,75660.76
975,1066,783,86,971.76,20.04,66823.66
976,4413,3788,17,9508.97,6.45,151225.9
977,9862,4518,89,7746.93,18.07,564888.32
978,636,2898,91,7905.49,17.6,592785.26
979,304,1640,94,6221.27,21.85,457020.72
980,995,3,47,1397.21,29.86,46060.15
981,8903,1148,8,3651.03,20.58,23197.18
982,7696,2685,31,3937.75,3.96,117236.27
983,9681,1946,59,5316.57,9.5,283878.26
984,1144,2067,55,1746.14,18.95,77838.56
985,9049,895,93,3766.55,16.67,291895.95
986,8321,4305,54,1206.17,4.13,62443.18
987,8404,174,83,1754.79,19.58,117129.78
988,7308,4446,96,7259.24,11.88,614096.86
989,7126,705,67,6040.25,8.15,371713.96
990,8765,4595,95,7863.65,0.83,740846.26
991,3145,3271,35,2206.43,10.18,69363.54
992,6937,2938,41,6608.95,0.23,270343.73
993,6481,1025,27,4925.89,25.46,99137.48
994,4321,3347,53,3789.57,9.49,181786.81
995,5569,2518,97,6231.99,0.14,603656.73
996,7631,696,52,712.49,6.98,34463.43
997,3825,935,67,1501.17,0.21,100367.18
998,2744,307,97,8471.83,1.7,807797.46
999,8000,1283,100,2444.46,9.46,221321.41
1000,5672,4051,100,863.92,24.32,65381.47
1001,6240,1040,94,7794.76,12.24,643024.05
1002,8595,734,28,5525.72,20.86,122445.53
1003,2082,3121,98,5355.29,27.17,382225.26
1004,9670,130,70,838.25,1.05,58061.39
1005,1180,4901,74,7433.78,3.88,528755.85
1006,9170,1634,80,6978.24,0.73,554183.91
1007,4959,3864,87,5543.15,1.09,476997.48
1008,5325,4220,10,3197.69,10.72,28548.98
1009,2293,400,1,7755.62,11.34,6876.13
1010,3042,2931,40,2931.8,21.31,92281.34
1011,8793,2950,64,8914.57,10.34,511539.42
1012,6235,179,90,1466.95,23.93,100431.8
1013,323,4700,48,1745.57,2.18,81960.8
1014,5578,3360,38,3078.72,23.75,89205.91
1015,7336,4641,5,2242.84,1.7,11023.56
1016,5471,2906,94,4972.86,20.9,369752.03
1017,9743,2464,14,6343.71,8.45,81307.33
1018,5385,2956,21,4940.75,27.84,74870.15
1019,2897,4370,13,2932.26,23.91,29005.04
1020,793,4595,23,5278.02,26.56,89152.09
1021,7966,4607,1,9078.72,7.33,8413.25
1022,596,4454,83,4904.52,1.17,402312.38
1023,8336,1267,61,255.99,17.58,12870.2
1024,8196,946,70,2527.69,8.4,162075.48
1025,2741,3882,49,2439.95,6.25,112085.2
1026,7152,3165,59,6116.79,15.16,306179.59
1027,4396,3331,90,3360.92,23.74,230673.38
1028,7065,522,14,4150.75,15.84,48905.8
1029,3375,4683,2,4583.06,17.49,7562.97
1030,2035,3660,74,8129.89,14.23,516002.49
1031,1557,2628,61,2513.9,26.76,112312.0
1032,4000,2277,54,6442.15,6.22,326238.21
1033,4091,1873,63,966.87,0.81,60419.42
1034,8082,3959,49,7701.67,8.82,344096.75
1035,9428,2657,80,5092.15,22.03,317627.95
1036,3266,449,6,8821.68,2.91,51389.81
1037,3397,758,95,8295.58,8.75,719123.09
1038,8307,4624,46,6666.19,8.31,281162.56
1039,6553,764,3,8407.64,19.73,20246.44
1040,1490,677,54,3683.04,29.95,139318.35
1041,1595,3579,15,9923.2,14.03,127964.63
1042,7063,3893,41,8099.05,5.52,313731.28
1043,4303,4083,10,266.28,6.1,2500.37
1044,9827,2479,99,8371.99,1.52,816228.84
1045,5225,3054,83,4246.01,28.63,251521.32
1046,6081,3277,1,589.84,14.82,502.43
1047,8319,3693,98,2751.39,12.71,235365.46
1048,4275,2426,43,4567.71,13.29,170308.44
1049,9965,594,38,9767.18,26.85,271498.3
1050,9287,2864,100,3688.94,25.08,276375.38
1051,8106,2,77,4498.99,20.55,275232.46
1052,4838,3059,94,3629.33,1.93,334572.69
1053,8128,3605,88,3833.82,24.83,253605.66
1054,9135,131,92,9708.45,6.09,838782.9
1055,4941,4919,91,4427.31,11.25,357560.62
1056,5357,2183,27,4993.55,20.98,106539.39
1057,6614,2136,77,2568.48,13.55,170974.72
1058,7695,4973,17,1378.48,21.44,18409.88
1059,7082,1977,87,8747.8,19.47,612880.49
1060,7669,3170,75,8898.36,8.79,608714.56
1061,5587,1100,58,293.82,11.8,15030.66
1062,9708,254,5,6941.06,21.71,27170.78
1063,9110,4386,64,9937.91,4.0,610585.19
1064,7739,1570,45,868.07,28.9,27773.9
1065,6436,4871,20,6620.66,25.93,98078.46
1066,5094,3256,66,5073.37,22.65,259000.61
1067,3071,4060,30,1296.09,21.87,30379.05
1068,7212,2144,51,3330.23,14.24,145656.27
1069,4943,1755,90,2387.39,1.72,211169.42
1070,4409,3991,45,3682.62,13.95,142600.25
1071,9571,4585,26,1414.88,7.49,34031.54
1072,9325,4982,62,2279.14,5.03,134198.95
1073,5518,3219,90,9586.17,21.41,678039.39
1074,3064,4887,72,7991.9,25.92,426268.77
1075,3289,1889,48,9818.48,6.87,438909.62
1076,8405,4181,43,8410.87,27.75,261304.7
1077,9786,3263,12,4788.01,7.95,52888.36
1078,3665,3985,53,6104.16,4.16,310062.03
1079,7977,108,43,5820.28,27.28,181997.83
1080,7467,2188,48,4627.33,23.94,168938.27
1081,3993,340,57,1891.13,8.21,98944.49
1082,9779,3142,56,8837.5,6.1,464711.1
1083,2141,4128,53,4806.56,17.18,210982.03
1084,6521,728,13,9925.67,19.51,103859.23
1085,8488,1871,43,3744.49,19.6,129454.51
1086,5783,2878,4,4503.9,3.57,17372.44
1087,9914,3954,82,2152.97,28.26,126652.34
1088,3442,3142,16,8571.5,0.97,135813.7
1089,3185,4502,10,7261.47,19.78,58251.51
1090,2067,2058,85,6641.55,18.63,459359.48
1091,8463,1208,93,1079.76,14.48,85877.2
1092,3364,4002,11,5240.49,21.98,44974.93
1093,1229,2294,7,1031.4,29.78,5069.74
1094,4741,2779,58,278.99,6.59,15115.06
1095,2703,3191,52,2673.06,14.89,118302.15
1096,9304,660,8,6166.84,17.65,40627.14
1097,1699,492,56,9855.26,29.89,386933.28
1098,4760,2547,57,883.05,13.01,43785.42
1099,4793,3141,40,1851.87,10.61,66215.46
1100,8283,181,96,712.7,9.37,62008.32
1101,4390,957,17,1448.68,9.07,22393.84
1102,7927,4148,13,1553.13,14.51,17261.02
1103,2912,2832,45,3566.35,16.89,133379.71
1104,2316,4771,21,165.17,14.06,2980.89
1105,4408,4404,77,3710.14,19.66,229515.94
1106,4122,4628,56,785.69,2.96,42696.28
1107,923,1111,46,6674.04,11.92,270410.74
1108,1896,287,26,6316.84,10.94,146270.22
1109,2699,4200,50,9503.7,1.46,468247.3
1110,2140,911,2,5427.94,27.06,7918.28
1111,9748,1108,36,2607.85,0.65,93272.36
1112,4602,3152,47,4349.09,7.99,188075.09
1113,8095,156,71,5689.67,8.33,370316.15
1114,4126,1200,35,3084.13,23.06,83052.54
1115,4898,4452,67,6644.88,19.44,358658.73
1116,2911,1892,32,2797.78,21.25,70504.06
1117,2763,3335,41,4327.12,2.52,172941.14
1118,5728,4556,15,4595.55,12.45,60351.06
1119,3880,2211,63,2834.32,1.38,176098.0
1120,5971,4440,17,7493.01,27.88,91867.3
1121,5816,2968,14,1983.36,23.04,21369.51
1122,6812,2994,50,3553.82,12.29,155852.78
1123,9306,3251,53,6435.28,7.93,314023.0
1124,2071,3824,54,7031.51,14.36,325176.4
1125,1874,725,45,9656.29,3.39,419802.38
1126,3019,2846,18,9730.27,21.11,138171.78
1127,5809,3880,35,890.33,23.42,23863.51
1128,9703,911,32,7733.83,5.46,233970.01
1129,8722,1529,52,8409.74,22.11,340618.02
1130,9529,4154,65,2740.98,8.9,162307.13
1131,6989,228,45,6002.51,2.07,264521.61
1132,2680,4962,53,348.26,4.25,17673.32
1133,9006,357,29,1875.46,27.4,39485.93
1134,4377,134,91,7713.55,22.35,545051.01
1135,5084,3693,30,5216.87,3.49,151044.04
1136,5699,252,74,8009.96,10.66,529551.27
1137,7043,3017,73,7698.08,5.53,530883.46
1138,3370,2810,76,9061.92,7.37,637948.29
